"x"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"A"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"B"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
"AB"
